AGL,BUY ,84.44,30,1534849328495,2022-12-03 21:02:08.495
AGL,SELL,532.85,820,1534849329496,2022-12-03 21:02:09.496
ANZ,BUY ,212.03,629,1534849330497,2022-12-03 21:02:10.497
ANZ,SELL,227.81,522,1534849331501,2022-12-03 21:02:11.501
AMC,BUY ,361.98,409,1534849332506,2022-12-03 21:02:12.506
AMC,SELL,304.76,918,1534849333508,2022-12-03 21:02:13.508
AGL,BUY ,371.81,437,1534849334509,2022-12-03 21:02:14.509
AGL,SELL,17.46,239,1534849335511,2022-12-03 21:02:15.511
AMC,BUY ,646.01,791,1534849336516,2022-12-03 21:02:16.516
ANZ,SELL,919.78,448,1534849337520,2022-12-03 21:02:17.52
AMC,BUY ,811.02,117,1534849338525,2022-12-03 21:02:18.525
ANZ,SELL,155.24,20,1534849339529,2022-12-03 21:02:19.529
AMC,BUY ,61.83,584,1534849340533,2022-12-03 21:02:20.533
AGL,SELL,616.01,393,1534849341538,2022-12-03 21:02:21.538
AGL,BUY ,270.63,698,1534849342542,2022-12-03 21:02:22.542
ANZ,SELL,850.78,391,1534849343543,2022-12-03 21:02:23.543
ANZ,BUY ,366.75,721,1534849344544,2022-12-03 21:02:24.544
AMC,SELL,805.37,712,1534849345545,2022-12-03 21:02:25.545
AGL,BUY ,716.48,627,1534849346549,2022-12-03 21:02:26.549
ANZ,SELL,965.22,23,1534849347554,2022-12-03 21:02:27.554
AGL,BUY ,232.74,466,1534849348559,2022-12-03 21:02:28.559
AGL,SELL,235.46,83,1534849349561,2022-12-03 21:02:29.561
ANZ,BUY ,726.44,72,1534849350566,2022-12-03 21:02:30.566
AMC,SELL,942.15,354,1534849351571,2022-12-03 21:02:31.571
AGL,BUY ,575.03,129,1534849352575,2022-12-03 21:02:32.575
AGL,SELL,667.26,176,1534849353577,2022-12-03 21:02:33.577
ANZ,BUY ,128.57,941,1534849354579,2022-12-03 21:02:34.579
AGL,SELL,240.66,695,1534849355583,2022-12-03 21:02:35.583
AGL,BUY ,399.26,524,1534849356587,2022-12-03 21:02:36.587
ANZ,SELL,103.48,166,1534849357588,2022-12-03 21:02:37.588
AGL,BUY ,488.05,754,1534849358592,2022-12-03 21:02:38.592
AMC,SELL,430.50,581,1534849359597,2022-12-03 21:02:39.597
AMC,BUY ,890.05,82,1534849360597,2022-12-03 21:02:40.597
AGL,SELL,853.09,492,1534849361602,2022-12-03 21:02:41.602
ANZ,BUY ,290.41,685,1534849362607,2022-12-03 21:02:42.607
ANZ,SELL,359.60,881,1534849363609,2022-12-03 21:02:43.609
AMC,BUY ,713.31,370,1534849364610,2022-12-03 21:02:44.61
AGL,SELL,966.86,640,1534849365611,2022-12-03 21:02:45.611
AMC,BUY ,918.73,349,1534849366614,2022-12-03 21:02:46.614
ANZ,SELL,54.01,378,1534849367617,2022-12-03 21:02:47.617
AMC,BUY ,755.33,242,1534849368619,2022-12-03 21:02:48.619
AMC,SELL,829.31,601,1534849369623,2022-12-03 21:02:49.623
AMC,BUY ,772.59,752,1534849370627,2022-12-03 21:02:50.627
AGL,SELL,260.61,88,1534849371628,2022-12-03 21:02:51.628
Some network delay induced..
AMC,BUY ,770.93,943,1534849372673,2022-12-03 21:02:52.673
AMC,SELL,942.08,948,1534849373677,2022-12-03 21:02:53.677
ANZ,BUY ,126.27,748,1534849374678,2022-12-03 21:02:54.678
AMC,SELL,792.43,439,1534849375683,2022-12-03 21:02:55.683
AMC,BUY ,663.61,954,1534849376686,2022-12-03 21:02:56.686
Some network delay induced..
AMC,SELL,183.92,313,1534849377849,2022-12-03 21:02:57.849
AGL,BUY ,573.98,201,1534849378853,2022-12-03 21:02:58.853
AGL,SELL,87.11,655,1534849379857,2022-12-03 21:02:59.857
ANZ,BUY ,370.29,801,1534849380861,2022-12-03 21:03:00.861
ANZ,SELL,82.49,615,1534849381864,2022-12-03 21:03:01.864
AMC,BUY ,159.63,988,1534849382866,2022-12-03 21:03:02.866
AMC,SELL,638.34,279,1534849383869,2022-12-03 21:03:03.869
AGL,BUY ,573.11,921,1534849384874,2022-12-03 21:03:04.874
AMC,SELL,883.06,570,1534849385876,2022-12-03 21:03:05.876
ANZ,BUY ,539.02,69,1534849386880,2022-12-03 21:03:06.88
AGL,SELL,210.61,636,1534849387884,2022-12-03 21:03:07.884
AGL,BUY ,711.26,601,1534849388885,2022-12-03 21:03:08.885
AGL,SELL,449.35,403,1534849389888,2022-12-03 21:03:09.888
AGL,BUY ,771.85,457,1534849390893,2022-12-03 21:03:10.893
ANZ,SELL,997.37,318,1534849391895,2022-12-03 21:03:11.895
AMC,BUY ,15.23,641,1534849392896,2022-12-03 21:03:12.896
ANZ,SELL,281.55,247,1534849393897,2022-12-03 21:03:13.897
AMC,BUY ,591.40,720,1534849394900,2022-12-03 21:03:14.9
AMC,SELL,132.81,875,1534849395900,2022-12-03 21:03:15.9
AGL,BUY ,536.26,462,1534849396901,2022-12-03 21:03:16.901
ANZ,SELL,186.84,350,1534849397906,2022-12-03 21:03:17.906
AGL,BUY ,249.45,911,1534849398908,2022-12-03 21:03:18.908
AMC,SELL,217.27,576,1534849399912,2022-12-03 21:03:19.912
AMC,BUY ,393.67,855,1534849400916,2022-12-03 21:03:20.916
AMC,SELL,387.35,580,1534849401919,2022-12-03 21:03:21.919
ANZ,BUY ,284.11,565,1534849402922,2022-12-03 21:03:22.922
AMC,SELL,766.67,78,1534849403928,2022-12-03 21:03:23.928
AGL,BUY ,712.59,858,1534849404931,2022-12-03 21:03:24.931
AMC,SELL,100.95,210,1534849405935,2022-12-03 21:03:25.935
AGL,BUY ,808.22,769,1534849406937,2022-12-03 21:03:26.937
ANZ,SELL,745.87,714,1534849407942,2022-12-03 21:03:27.942
ANZ,BUY ,974.94,822,1534849408946,2022-12-03 21:03:28.946
AGL,SELL,879.85,790,1534849409949,2022-12-03 21:03:29.949
ANZ,BUY ,165.96,697,1534849410951,2022-12-03 21:03:30.951
AMC,SELL,596.32,626,1534849411957,2022-12-03 21:03:31.957
AMC,BUY ,756.12,578,1534849412959,2022-12-03 21:03:32.959
AGL,SELL,242.26,893,1534849413960,2022-12-03 21:03:33.96
AMC,BUY ,55.38,995,1534849414961,2022-12-03 21:03:34.961
AMC,SELL,418.01,278,1534849415965,2022-12-03 21:03:35.965
AGL,BUY ,70.24,115,1534849416966,2022-12-03 21:03:36.966
ANZ,SELL,382.18,615,1534849417969,2022-12-03 21:03:37.969
ANZ,BUY ,464.44,871,1534849418972,2022-12-03 21:03:38.972
AGL,SELL,215.94,372,1534849419975,2022-12-03 21:03:39.975
ANZ,BUY ,796.42,745,1534849420978,2022-12-03 21:03:40.978
ANZ,SELL,992.63,194,1534849421980,2022-12-03 21:03:41.98
AMC,BUY ,18.22,723,1534849422982,2022-12-03 21:03:42.982
AGL,SELL,371.32,298,1534849423983,2022-12-03 21:03:43.983
AGL,BUY ,908.85,914,1534849424988,2022-12-03 21:03:44.988
AMC,SELL,487.30,869,1534849425992,2022-12-03 21:03:45.992
ANZ,BUY ,585.05,885,1534849426993,2022-12-03 21:03:46.993
AMC,SELL,747.50,231,1534849427997,2022-12-03 21:03:47.997
AGL,BUY ,483.31,484,1534849429000,2022-12-03 21:03:49.0
AGL,SELL,155.85,517,1534849430005,2022-12-03 21:03:50.005
ANZ,BUY ,239.07,459,1534849431009,2022-12-03 21:03:51.009
ANZ,SELL,90.96,785,1534849432013,2022-12-03 21:03:52.013
ANZ,BUY ,702.77,798,1534849433017,2022-12-03 21:03:53.017
AGL,SELL,38.10,138,1534849434021,2022-12-03 21:03:54.021
AGL,BUY ,926.99,597,1534849435027,2022-12-03 21:03:55.027
Some network delay induced..
ANZ,SELL,637.40,303,1534849436206,2022-12-03 21:03:56.206
AGL,BUY ,334.74,303,1534849437207,2022-12-03 21:03:57.207
AGL,SELL,552.09,715,1534849438207,2022-12-03 21:03:58.207
AGL,BUY ,436.68,224,1534849439208,2022-12-03 21:03:59.208
ANZ,SELL,83.18,343,1534849440212,2022-12-03 21:04:00.212
ANZ,BUY ,402.94,284,1534849441217,2022-12-03 21:04:01.217
AGL,SELL,161.36,692,1534849442222,2022-12-03 21:04:02.222
ANZ,BUY ,515.24,923,1534849443223,2022-12-03 21:04:03.223
AMC,SELL,332.09,8,1534849444228,2022-12-03 21:04:04.228
ANZ,BUY ,26.15,61,1534849445233,2022-12-03 21:04:05.233
AMC,SELL,616.40,334,1534849446238,2022-12-03 21:04:06.238
ANZ,BUY ,234.12,493,1534849447243,2022-12-03 21:04:07.243
ANZ,SELL,677.90,760,1534849448245,2022-12-03 21:04:08.245
AGL,BUY ,646.69,40,1534849449250,2022-12-03 21:04:09.25
AMC,SELL,555.63,462,1534849450254,2022-12-03 21:04:10.254
ANZ,BUY ,949.14,196,1534849451258,2022-12-03 21:04:11.258
AGL,SELL,332.49,526,1534849452264,2022-12-03 21:04:12.264
AMC,BUY ,121.25,475,1534849453268,2022-12-03 21:04:13.268
AMC,SELL,500.94,916,1534849454272,2022-12-03 21:04:14.272
AGL,BUY ,452.89,199,1534849455277,2022-12-03 21:04:15.277
AGL,SELL,460.09,632,1534849456281,2022-12-03 21:04:16.281
AGL,BUY ,396.80,661,1534849457283,2022-12-03 21:04:17.283
AGL,SELL,532.97,821,1534849458287,2022-12-03 21:04:18.287
AGL,BUY ,167.26,660,1534849459290,2022-12-03 21:04:19.29
ANZ,SELL,127.41,69,1534849460295,2022-12-03 21:04:20.295
ANZ,BUY ,744.12,797,1534849461299,2022-12-03 21:04:21.299
AMC,SELL,181.29,176,1534849462304,2022-12-03 21:04:22.304
ANZ,BUY ,473.66,706,1534849463309,2022-12-03 21:04:23.309
ANZ,SELL,830.15,156,1534849464309,2022-12-03 21:04:24.309
ANZ,BUY ,771.73,128,1534849465314,2022-12-03 21:04:25.314
ANZ,SELL,314.68,267,1534849466317,2022-12-03 21:04:26.317
AMC,BUY ,528.76,223,1534849467322,2022-12-03 21:04:27.322
AGL,SELL,505.80,698,1534849468323,2022-12-03 21:04:28.323
AGL,BUY ,692.76,974,1534849469323,2022-12-03 21:04:29.323
ANZ,SELL,66.56,294,1534849470324,2022-12-03 21:04:30.324
AMC,BUY ,163.20,785,1534849471330,2022-12-03 21:04:31.33
AMC,SELL,193.08,358,1534849472330,2022-12-03 21:04:32.33
AGL,BUY ,567.47,117,1534849473333,2022-12-03 21:04:33.333
AGL,SELL,80.87,486,1534849474337,2022-12-03 21:04:34.337
AMC,BUY ,711.10,512,1534849475340,2022-12-03 21:04:35.34
AGL,SELL,747.98,319,1534849476342,2022-12-03 21:04:36.342
ANZ,BUY ,494.10,691,1534849477347,2022-12-03 21:04:37.347
AMC,SELL,613.42,794,1534849478351,2022-12-03 21:04:38.351
ANZ,BUY ,867.89,401,1534849479353,2022-12-03 21:04:39.353
AGL,SELL,276.72,500,1534849480356,2022-12-03 21:04:40.356
ANZ,BUY ,970.67,287,1534849481358,2022-12-03 21:04:41.358
AMC,SELL,273.96,88,1534849482359,2022-12-03 21:04:42.359
AGL,BUY ,924.21,20,1534849483364,2022-12-03 21:04:43.364
AMC,SELL,195.72,346,1534849484364,2022-12-03 21:04:44.364
ANZ,BUY ,900.36,648,1534849485370,2022-12-03 21:04:45.37
ANZ,SELL,444.07,768,1534849486372,2022-12-03 21:04:46.372
AMC,BUY ,973.51,422,1534849487376,2022-12-03 21:04:47.376
ANZ,SELL,78.71,449,1534849488379,2022-12-03 21:04:48.379
AMC,BUY ,963.21,187,1534849489380,2022-12-03 21:04:49.38
AGL,SELL,656.08,599,1534849490381,2022-12-03 21:04:50.381
AMC,BUY ,941.01,254,1534849491382,2022-12-03 21:04:51.382
ANZ,SELL,701.23,14,1534849492385,2022-12-03 21:04:52.385
AGL,BUY ,326.76,256,1534849493389,2022-12-03 21:04:53.389
AMC,SELL,468.10,212,1534849494393,2022-12-03 21:04:54.393
ANZ,BUY ,531.57,731,1534849495397,2022-12-03 21:04:55.397
AGL,SELL,942.51,153,1534849496400,2022-12-03 21:04:56.4
AGL,BUY ,918.19,373,1534849497406,2022-12-03 21:04:57.406
ANZ,SELL,620.40,14,1534849498409,2022-12-03 21:04:58.409
ANZ,BUY ,444.38,92,1534849499411,2022-12-03 21:04:59.411
AGL,SELL,455.10,823,1534849500412,2022-12-03 21:05:00.412
AMC,BUY ,730.79,224,1534849501417,2022-12-03 21:05:01.417
ANZ,SELL,508.23,131,1534849502420,2022-12-03 21:05:02.42
ANZ,BUY ,451.86,805,1534849503424,2022-12-03 21:05:03.424
AMC,SELL,262.23,456,1534849504428,2022-12-03 21:05:04.428
ANZ,BUY ,887.28,848,1534849505432,2022-12-03 21:05:05.432
AGL,SELL,256.30,193,1534849506435,2022-12-03 21:05:06.435
ANZ,BUY ,190.54,615,1534849507436,2022-12-03 21:05:07.436
AMC,SELL,693.11,642,1534849508441,2022-12-03 21:05:08.441
AMC,BUY ,432.73,76,1534849509446,2022-12-03 21:05:09.446
AGL,SELL,929.99,512,1534849510450,2022-12-03 21:05:10.45
AMC,BUY ,761.62,448,1534849511453,2022-12-03 21:05:11.453
AGL,SELL,316.42,179,1534849512458,2022-12-03 21:05:12.458
AGL,BUY ,79.59,129,1534849513463,2022-12-03 21:05:13.463
AMC,SELL,668.55,349,1534849514466,2022-12-03 21:05:14.466
ANZ,BUY ,488.77,326,1534849515469,2022-12-03 21:05:15.469
AGL,SELL,781.95,113,1534849516474,2022-12-03 21:05:16.474
ANZ,BUY ,377.69,95,1534849517478,2022-12-03 21:05:17.478
ANZ,SELL,775.32,535,1534849518481,2022-12-03 21:05:18.481
AMC,BUY ,430.92,455,1534849519482,2022-12-03 21:05:19.482
ANZ,SELL,730.75,244,1534849520483,2022-12-03 21:05:20.483
AMC,BUY ,31.75,108,1534849521488,2022-12-03 21:05:21.488
ANZ,SELL,50.29,900,1534849522489,2022-12-03 21:05:22.489
AMC,BUY ,497.62,131,1534849523493,2022-12-03 21:05:23.493
AMC,SELL,183.83,954,1534849524497,2022-12-03 21:05:24.497
AMC,BUY ,338.99,446,1534849525502,2022-12-03 21:05:25.502
ANZ,SELL,899.99,892,1534849526507,2022-12-03 21:05:26.507
AMC,BUY ,264.62,103,1534849527509,2022-12-03 21:05:27.509
AMC,SELL,69.56,961,1534849528513,2022-12-03 21:05:28.513
AGL,BUY ,969.63,708,1534849529518,2022-12-03 21:05:29.518
AMC,SELL,10.00,484,1534849530523,2022-12-03 21:05:30.523
AMC,BUY ,837.47,595,1534849531527,2022-12-03 21:05:31.527
AGL,SELL,800.05,88,1534849532529,2022-12-03 21:05:32.529
AMC,BUY ,562.93,941,1534849533531,2022-12-03 21:05:33.531
AGL,SELL,615.08,171,1534849534535,2022-12-03 21:05:34.535
ANZ,BUY ,360.57,900,1534849535539,2022-12-03 21:05:35.539
AGL,SELL,56.41,405,1534849536544,2022-12-03 21:05:36.544
AGL,BUY ,861.27,46,1534849537544,2022-12-03 21:05:37.544
AMC,SELL,652.32,567,1534849538549,2022-12-03 21:05:38.549
AMC,BUY ,19.53,25,1534849539552,2022-12-03 21:05:39.552
AGL,SELL,193.43,671,1534849540554,2022-12-03 21:05:40.554
AMC,BUY ,355.08,463,1534849541554,2022-12-03 21:05:41.554
ANZ,SELL,332.17,632,1534849542558,2022-12-03 21:05:42.558
ANZ,BUY ,634.36,401,1534849543562,2022-12-03 21:05:43.562
ANZ,SELL,923.41,956,1534849544566,2022-12-03 21:05:44.566
AMC,BUY ,661.31,806,1534849545571,2022-12-03 21:05:45.571
ANZ,SELL,912.80,35,1534849546576,2022-12-03 21:05:46.576
AGL,BUY ,191.23,690,1534849547578,2022-12-03 21:05:47.578
AGL,SELL,189.65,955,1534849548580,2022-12-03 21:05:48.58
AGL,BUY ,107.84,97,1534849549585,2022-12-03 21:05:49.585
AMC,SELL,712.64,936,1534849550588,2022-12-03 21:05:50.588
ANZ,BUY ,910.40,419,1534849551589,2022-12-03 21:05:51.589
AGL,SELL,389.56,234,1534849552592,2022-12-03 21:05:52.592
AGL,BUY ,246.85,343,1534849553596,2022-12-03 21:05:53.596
ANZ,SELL,646.57,267,1534849554601,2022-12-03 21:05:54.601
AMC,BUY ,698.01,186,1534849555605,2022-12-03 21:05:55.605
AGL,SELL,357.53,392,1534849556610,2022-12-03 21:05:56.61
ANZ,BUY ,269.47,670,1534849557613,2022-12-03 21:05:57.613
AGL,SELL,820.69,797,1534849558617,2022-12-03 21:05:58.617
AMC,BUY ,79.40,278,1534849559621,2022-12-03 21:05:59.621
AMC,SELL,767.94,539,1534849560623,2022-12-03 21:06:00.623
ANZ,BUY ,544.63,950,1534849561627,2022-12-03 21:06:01.627
AGL,SELL,970.88,244,1534849562631,2022-12-03 21:06:02.631
ANZ,BUY ,961.53,157,1534849563635,2022-12-03 21:06:03.635
AMC,SELL,868.15,338,1534849564639,2022-12-03 21:06:04.639
AGL,BUY ,754.54,187,1534849565645,2022-12-03 21:06:05.645
AGL,SELL,780.41,173,1534849566650,2022-12-03 21:06:06.65
ANZ,BUY ,822.29,293,1534849567651,2022-12-03 21:06:07.651
AMC,SELL,701.86,452,1534849568655,2022-12-03 21:06:08.655
AMC,BUY ,349.69,142,1534849569659,2022-12-03 21:06:09.659
AMC,SELL,361.57,736,1534849570662,2022-12-03 21:06:10.662
AGL,BUY ,174.25,518,1534849571667,2022-12-03 21:06:11.667
ANZ,SELL,232.95,126,1534849572672,2022-12-03 21:06:12.672
AGL,BUY ,295.76,436,1534849573677,2022-12-03 21:06:13.677
AMC,SELL,436.67,203,1534849574680,2022-12-03 21:06:14.68
AMC,BUY ,400.55,541,1534849575681,2022-12-03 21:06:15.681
ANZ,SELL,29.83,471,1534849576683,2022-12-03 21:06:16.683
AGL,BUY ,335.40,164,1534849577687,2022-12-03 21:06:17.687
AMC,SELL,3.44,285,1534849578688,2022-12-03 21:06:18.688
AGL,BUY ,310.53,809,1534849579693,2022-12-03 21:06:19.693
AGL,SELL,420.69,847,1534849580696,2022-12-03 21:06:20.696
ANZ,BUY ,237.22,77,1534849581701,2022-12-03 21:06:21.701
AGL,SELL,519.99,683,1534849582705,2022-12-03 21:06:22.705
AMC,BUY ,12.91,426,1534849583707,2022-12-03 21:06:23.707
ANZ,SELL,279.53,818,1534849584709,2022-12-03 21:06:24.709
AMC,BUY ,754.93,700,1534849585714,2022-12-03 21:06:25.714
ANZ,SELL,894.56,557,1534849586718,2022-12-03 21:06:26.718
ANZ,BUY ,953.96,740,1534849587721,2022-12-03 21:06:27.721
ANZ,SELL,853.36,617,1534849588725,2022-12-03 21:06:28.725
ANZ,BUY ,269.05,721,1534849589727,2022-12-03 21:06:29.727
AMC,SELL,815.19,706,1534849590731,2022-12-03 21:06:30.731
AGL,BUY ,218.48,367,1534849591734,2022-12-03 21:06:31.734
AMC,SELL,290.61,32,1534849592738,2022-12-03 21:06:32.738
ANZ,BUY ,334.05,730,1534849593743,2022-12-03 21:06:33.743
AGL,SELL,204.39,790,1534849594744,2022-12-03 21:06:34.744
ANZ,BUY ,441.22,873,1534849595749,2022-12-03 21:06:35.749
ANZ,SELL,780.91,32,1534849596749,2022-12-03 21:06:36.749
AMC,BUY ,603.44,29,1534849597753,2022-12-03 21:06:37.753
AGL,SELL,834.10,826,1534849598757,2022-12-03 21:06:38.757
ANZ,BUY ,926.29,881,1534849599762,2022-12-03 21:06:39.762
AGL,SELL,466.45,29,1534849600766,2022-12-03 21:06:40.766
AMC,BUY ,855.46,425,1534849601767,2022-12-03 21:06:41.767
AGL,SELL,385.95,371,1534849602771,2022-12-03 21:06:42.771
AGL,BUY ,822.36,973,1534849603774,2022-12-03 21:06:43.774
AMC,SELL,535.00,808,1534849604779,2022-12-03 21:06:44.779
AGL,BUY ,92.16,684,1534849605780,2022-12-03 21:06:45.78
AGL,SELL,492.10,993,1534849606780,2022-12-03 21:06:46.78
AGL,BUY ,451.22,59,1534849607783,2022-12-03 21:06:47.783
AMC,SELL,154.81,254,1534849608786,2022-12-03 21:06:48.786
ANZ,BUY ,934.39,430,1534849609787,2022-12-03 21:06:49.787
ANZ,SELL,541.75,40,1534849610792,2022-12-03 21:06:50.792
AGL,BUY ,137.38,491,1534849611795,2022-12-03 21:06:51.795
ANZ,SELL,161.55,725,1534849612801,2022-12-03 21:06:52.801
ANZ,BUY ,785.39,76,1534849613803,2022-12-03 21:06:53.803
AMC,SELL,288.51,353,1534849614805,2022-12-03 21:06:54.805
AMC,BUY ,136.35,162,1534849615809,2022-12-03 21:06:55.809
AGL,SELL,657.35,341,1534849616814,2022-12-03 21:06:56.814
AMC,BUY ,485.70,52,1534849617818,2022-12-03 21:06:57.818
ANZ,SELL,543.72,642,1534849618822,2022-12-03 21:06:58.822
AGL,BUY ,509.30,360,1534849619825,2022-12-03 21:06:59.825
AGL,SELL,932.28,996,1534849620828,2022-12-03 21:07:00.828
AMC,BUY ,431.98,222,1534849621832,2022-12-03 21:07:01.832
AMC,SELL,491.01,288,1534849622837,2022-12-03 21:07:02.837
AGL,BUY ,41.70,426,1534849623841,2022-12-03 21:07:03.841
ANZ,SELL,368.14,528,1534849624845,2022-12-03 21:07:04.845
AMC,BUY ,382.38,432,1534849625849,2022-12-03 21:07:05.849
ANZ,SELL,407.05,251,1534849626853,2022-12-03 21:07:06.853
AMC,BUY ,553.63,984,1534849627857,2022-12-03 21:07:07.857
AGL,SELL,235.11,583,1534849628860,2022-12-03 21:07:08.86
ANZ,BUY ,421.19,113,1534849629862,2022-12-03 21:07:09.862
ANZ,SELL,823.89,449,1534849630865,2022-12-03 21:07:10.865
AMC,BUY ,199.41,631,1534849631870,2022-12-03 21:07:11.87
AGL,SELL,540.98,513,1534849632875,2022-12-03 21:07:12.875
ANZ,BUY ,805.39,214,1534849633878,2022-12-03 21:07:13.878
ANZ,SELL,417.84,337,1534849634882,2022-12-03 21:07:14.882
ANZ,BUY ,604.22,70,1534849635887,2022-12-03 21:07:15.887
AMC,SELL,343.48,356,1534849636891,2022-12-03 21:07:16.891
AMC,BUY ,665.72,47,1534849637895,2022-12-03 21:07:17.895
AMC,SELL,160.19,433,1534849638900,2022-12-03 21:07:18.9
ANZ,BUY ,935.30,124,1534849639905,2022-12-03 21:07:19.905
ANZ,SELL,185.67,774,1534849640910,2022-12-03 21:07:20.91
ANZ,BUY ,784.98,602,1534849641914,2022-12-03 21:07:21.914
AGL,SELL,514.79,703,1534849642920,2022-12-03 21:07:22.92
AMC,BUY ,255.51,479,1534849643924,2022-12-03 21:07:23.924
ANZ,SELL,564.57,190,1534849644926,2022-12-03 21:07:24.926
AGL,BUY ,926.22,37,1534849645931,2022-12-03 21:07:25.931
AMC,SELL,717.81,626,1534849646935,2022-12-03 21:07:26.935
AGL,BUY ,756.80,718,1534849647938,2022-12-03 21:07:27.938
AMC,SELL,593.24,794,1534849648943,2022-12-03 21:07:28.943
AMC,BUY ,433.38,975,1534849649948,2022-12-03 21:07:29.948
ANZ,SELL,424.67,521,1534849650953,2022-12-03 21:07:30.953
AGL,BUY ,721.24,855,1534849651958,2022-12-03 21:07:31.958
ANZ,SELL,266.43,89,1534849652960,2022-12-03 21:07:32.96
AMC,BUY ,77.20,158,1534849653965,2022-12-03 21:07:33.965
AMC,SELL,259.46,410,1534849654968,2022-12-03 21:07:34.968
AMC,BUY ,307.38,392,1534849655970,2022-12-03 21:07:35.97
AGL,SELL,989.96,465,1534849656974,2022-12-03 21:07:36.974
AMC,BUY ,368.89,73,1534849657979,2022-12-03 21:07:37.979
AGL,SELL,51.81,443,1534849658983,2022-12-03 21:07:38.983
AGL,BUY ,509.48,809,1534849659987,2022-12-03 21:07:39.987
AGL,SELL,284.01,130,1534849660990,2022-12-03 21:07:40.99
AGL,BUY ,814.34,311,1534849661995,2022-12-03 21:07:41.995
AGL,SELL,796.58,699,1534849662997,2022-12-03 21:07:42.997
AMC,BUY ,887.30,407,1534849664000,2022-12-03 21:07:44.0
AMC,SELL,820.40,336,1534849665001,2022-12-03 21:07:45.001
ANZ,BUY ,831.42,94,1534849666003,2022-12-03 21:07:46.003
AGL,SELL,621.38,505,1534849667008,2022-12-03 21:07:47.008
AMC,BUY ,914.16,466,1534849668012,2022-12-03 21:07:48.012
AGL,SELL,204.12,659,1534849669015,2022-12-03 21:07:49.015
AGL,BUY ,303.17,636,1534849670018,2022-12-03 21:07:50.018
AMC,SELL,297.11,843,1534849671023,2022-12-03 21:07:51.023
AGL,BUY ,40.82,279,1534849672026,2022-12-03 21:07:52.026
ANZ,SELL,159.25,265,1534849673030,2022-12-03 21:07:53.03
Some network delay induced..
AGL,BUY ,989.36,576,1534849674180,2022-12-03 21:07:54.18
AGL,SELL,76.70,944,1534849675184,2022-12-03 21:07:55.184
AMC,BUY ,822.96,445,1534849676185,2022-12-03 21:07:56.185
ANZ,SELL,29.27,266,1534849677189,2022-12-03 21:07:57.189
ANZ,BUY ,269.23,688,1534849678192,2022-12-03 21:07:58.192
ANZ,SELL,897.21,805,1534849679197,2022-12-03 21:07:59.197
Some network delay induced..
AGL,BUY ,709.78,276,1534849680317,2022-12-03 21:08:00.317
AMC,SELL,752.20,170,1534849681321,2022-12-03 21:08:01.321
AGL,BUY ,937.95,276,1534849682325,2022-12-03 21:08:02.325
ANZ,SELL,230.36,674,1534849683329,2022-12-03 21:08:03.329
AGL,BUY ,341.56,96,1534849684334,2022-12-03 21:08:04.334
ANZ,SELL,720.42,113,1534849685339,2022-12-03 21:08:05.339
AMC,BUY ,29.56,104,1534849686343,2022-12-03 21:08:06.343
ANZ,SELL,116.84,53,1534849687348,2022-12-03 21:08:07.348
AGL,BUY ,453.59,609,1534849688353,2022-12-03 21:08:08.353
AGL,SELL,185.60,990,1534849689356,2022-12-03 21:08:09.356
ANZ,BUY ,888.96,885,1534849690361,2022-12-03 21:08:10.361
AGL,SELL,169.28,981,1534849691365,2022-12-03 21:08:11.365
ANZ,BUY ,734.39,685,1534849692370,2022-12-03 21:08:12.37
AGL,SELL,118.65,286,1534849693372,2022-12-03 21:08:13.372
AGL,BUY ,965.66,544,1534849694377,2022-12-03 21:08:14.377
AMC,SELL,579.31,440,1534849695382,2022-12-03 21:08:15.382
AMC,BUY ,235.66,554,1534849696385,2022-12-03 21:08:16.385
AMC,SELL,685.07,337,1534849697389,2022-12-03 21:08:17.389
ANZ,BUY ,51.88,904,1534849698394,2022-12-03 21:08:18.394
ANZ,SELL,413.67,756,1534849699398,2022-12-03 21:08:19.398
AMC,BUY ,181.75,672,1534849700401,2022-12-03 21:08:20.401
AMC,SELL,745.71,556,1534849701406,2022-12-03 21:08:21.406
Some network delay induced..
ANZ,BUY ,937.80,180,1534849702572,2022-12-03 21:08:22.572
AGL,SELL,734.65,80,1534849703577,2022-12-03 21:08:23.577
AGL,BUY ,276.22,269,1534849704580,2022-12-03 21:08:24.58
ANZ,SELL,43.07,367,1534849705584,2022-12-03 21:08:25.584
AMC,BUY ,706.40,81,1534849706586,2022-12-03 21:08:26.586
AGL,SELL,329.92,411,1534849707587,2022-12-03 21:08:27.587
AGL,BUY ,853.27,462,1534849708589,2022-12-03 21:08:28.589
AMC,SELL,983.52,160,1534849709592,2022-12-03 21:08:29.592
AMC,BUY ,140.78,127,1534849710597,2022-12-03 21:08:30.597
AMC,SELL,86.99,819,1534849711601,2022-12-03 21:08:31.601
AMC,BUY ,471.51,940,1534849712603,2022-12-03 21:08:32.603
ANZ,SELL,175.27,332,1534849713604,2022-12-03 21:08:33.604
AGL,BUY ,966.40,227,1534849714609,2022-12-03 21:08:34.609
AMC,SELL,297.38,526,1534849715612,2022-12-03 21:08:35.612
ANZ,BUY ,797.89,363,1534849716615,2022-12-03 21:08:36.615
AMC,SELL,132.54,940,1534849717618,2022-12-03 21:08:37.618
AMC,BUY ,901.08,165,1534849718620,2022-12-03 21:08:38.62
